date,USDIDR,USDTHB,USDSGD,USDVND,EURUSD,USDCHF,USDCAD,USDAUD,USDNZD
2018-09-28,14903,32.323,1.367,23315,1.1604000000000001,0.98170000000000002,1.2907999999999999,1.3844000000000001,1.5102
2018-10-31,15203,33.109000000000002,1.3864000000000001,23344,1.1306,1.0092000000000001,1.3158000000000001,1.4139999999999999,1.5344
2018-11-30,14302,32.941000000000003,1.3724000000000001,23320,1.1316999999999999,0.99790000000000001,1.3291999999999999,1.3676999999999999,1.4534
2018-12-31,14390,32.328000000000003,1.363,23175,1.1452,0.98280000000000001,1.3624000000000001,1.4199999999999999,1.4902
2019-01-31,13973,31.236000000000001,1.3461000000000001,23201,1.145,0.99380000000000002,1.3146,1.3751,1.4461999999999999
2019-02-28,14069,31.582999999999998,1.3516999999999999,23199,1.1382000000000001,0.99750000000000005,1.3160000000000001,1.4088000000000001,1.4686999999999999
2019-03-29,14243,31.736999999999998,1.3556999999999999,23189,1.1217999999999999,0.99519999999999997,1.3349,1.4091,1.4693000000000001
2019-04-30,14257,31.899000000000001,1.3602000000000001,23280,1.1216999999999999,1.0186999999999999,1.3411,1.4181999999999999,1.4974000000000001
2019-05-31,14269,31.527000000000001,1.3748,23415,1.1169,1.0005999999999999,1.3515999999999999,1.4415,1.5298
2019-06-28,14126,30.68,1.353,23301,1.1373,0.97629999999999995,1.3095000000000001,1.4242999999999999,1.4886999999999999
2019-07-31,14022,30.75,1.3693,23205,1.1128,0.9899,1.3149,1.4533,1.5170999999999999
2019-08-30,14198,30.638999999999999,1.3872,23196,1.0982000000000001,0.99039999999999995,1.3310999999999999,1.4846999999999999,1.5825
2019-09-30,14195,30.59,1.383,23203,1.0903,0.99790000000000001,1.3241000000000001,1.482,1.5973999999999999
2019-10-31,14043,30.189,1.361,23202,1.1146,0.98650000000000004,1.3162,1.4518,1.5609999999999999
2019-11-29,14108,30.213000000000001,1.3676999999999999,23197,1.1017999999999999,1.0002,1.3282,1.4786999999999999,1.5577000000000001
2019-12-31,13866,29.751000000000001,1.3446,23173,1.1229,0.96640000000000004,1.2978000000000001,1.4235,1.4827999999999999
2020-01-31,13655,31.218,1.3648,23223,1.1093,0.96340000000000003,1.3237000000000001,1.4951000000000001,1.5464
2020-02-28,14318,31.521999999999998,1.3932,23240,1.1026,0.96489999999999998,1.3407,1.5363,1.6001000000000001
2020-03-31,16310,32.735999999999997,1.4239999999999999,23637,1.0971,0.96589999999999998,1.4186000000000001,1.6384000000000001,1.6860999999999999
2020-04-30,14882,32.479999999999997,1.4097999999999999,23426,1.0936999999999999,0.96640000000000004,1.3929,1.5328999999999999,1.6278999999999999
2020-05-29,14610,31.812000000000001,1.4135,23282,1.1101000000000001,0.96160000000000001,1.3779999999999999,1.4995000000000001,1.6113999999999999
2020-06-30,14265,30.876000000000001,1.3939999999999999,23196,1.1243000000000001,0.94710000000000005,1.3615999999999999,1.4512,1.5518000000000001
2020-07-31,14600,31.260000000000002,1.3745000000000001,23167,1.1778,0.91290000000000004,1.3411999999999999,1.3998999999999999,1.5084
2020-08-31,14563,31.058,1.3596999999999999,23175,1.1943999999999999,0.90280000000000005,1.3042,1.3532999999999999,1.4812000000000001
2020-09-30,14880,31.593,1.3648,23184,1.1721999999999999,0.9214,1.3310999999999999,1.3945000000000001,1.5101
2020-10-30,14625,31.16,1.3664000000000001,23178,1.1647000000000001,0.91700000000000004,1.3321000000000001,1.4228000000000001,1.5121
2020-11-30,14120,30.289000000000001,1.3392999999999999,23133,1.1954,0.90580000000000005,1.2977000000000001,1.3592,1.4228000000000001
2020-12-31,14050,29.995000000000001,1.3212999999999999,23098,1.2224999999999999,0.88519999999999999,1.2767999999999999,1.2989999999999999,1.3907
2021-01-29,14030,29.914999999999999,1.329,23049,1.2136,0.89029999999999998,1.2777000000000001,1.3082,1.3920999999999999
2021-02-26,14235,30.436,1.3326,23018,1.2075,0.90849999999999997,1.2738,1.2978000000000001,1.3825000000000001
2021-03-31,14525,31.247,1.3440000000000001,23065,1.175,0.94210000000000005,1.2573000000000001,1.3129,1.4294
2021-04-30,14445,31.16,1.3308,23053,1.202,0.91310000000000002,1.2286999999999999,1.2966,1.3964000000000001
2021-05-31,14280,31.199999999999999,1.3212999999999999,23048,1.2228000000000001,0.89880000000000004,1.2068000000000001,1.2924,1.3735999999999999
2021-06-30,14500,32.040999999999997,1.3454999999999999,23019,1.1849000000000001,0.92549999999999999,1.2407999999999999,1.3340000000000001,1.4326000000000001
2021-07-30,14463,32.899999999999999,1.3544,22947,1.1870000000000001,0.90590000000000004,1.2475000000000001,1.3614999999999999,1.4339999999999999
2021-08-31,14268,32.250999999999998,1.3446,22784,1.1807000000000001,0.91590000000000005,1.2625999999999999,1.3677999999999999,1.4194
2021-09-30,14313,33.680999999999997,1.3591,22761,1.1571,0.93410000000000004,1.2686999999999999,1.3864000000000001,1.4518
2021-10-29,14168,33.280999999999999,1.3488,22752,1.1557999999999999,0.91610000000000003,1.2387999999999999,1.3301000000000001,1.3948
2021-11-30,14332,33.737000000000002,1.3673,22729,1.1311,0.92030000000000001,1.2818000000000001,1.4083000000000001,1.4684999999999999
2021-12-31,14263,33.210999999999999,1.349,22826,1.137,0.91290000000000004,1.2637,1.3769,1.4621999999999999
2022-01-31,14368,33.255000000000003,1.3513999999999999,22663,1.1218999999999999,0.93000000000000005,1.2698,1.4159999999999999,1.5210999999999999
2022-02-28,14382,32.689,1.3559000000000001,22820,1.1205000000000001,0.91879999999999995,1.2687999999999999,1.3791,1.4796
2022-03-31,14363,33.271000000000001,1.3544,22837,1.1082000000000001,0.92220000000000002,1.2482,1.3340000000000001,1.4423999999999999
2022-04-29,14482,34.281999999999996,1.3834,22968,1.0545,0.9718,1.2847999999999999,1.4161999999999999,1.5488
2022-05-31,14578,34.277000000000001,1.3694999999999999,23195,1.0730999999999999,0.95840000000000003,1.2633000000000001,1.3914,1.5338000000000001
2022-06-30,14903,35.307000000000002,1.3891,23282,1.0483,0.95369999999999999,1.2871999999999999,1.4469000000000001,1.5998000000000001
2022-07-29,14834,36.323,1.3805000000000001,23343,1.022,0.95240000000000002,1.2795000000000001,1.4315,1.5944
2022-08-31,14843,36.564999999999998,1.3962000000000001,23451,1.0053000000000001,0.97519999999999996,1.3095000000000001,1.4584999999999999,1.6315999999999999
2022-09-30,15227,37.847000000000001,1.4353,23861,0.98019999999999996,0.98699999999999999,1.3829,1.5624,1.7858000000000001
2022-10-31,15598,38.067999999999998,1.4147000000000001,24838,0.98870000000000002,1.0009999999999999,1.3638999999999999,1.5636000000000001,1.7195
2022-11-30,15732,35.286999999999999,1.369,24702,1.0315000000000001,0.95140000000000002,1.3533999999999999,1.49,1.6036999999999999
2022-12-30,15573,34.607999999999997,1.3394999999999999,23633,1.0705,0.92449999999999999,1.3553999999999999,1.4678,1.5748
2023-01-31,14991,32.832999999999998,1.3142,23450,1.0865,0.91749999999999998,1.3322000000000001,1.4187000000000001,1.5490999999999999
2023-02-28,15261,35.186999999999998,1.3465,23791,1.0606,0.93730000000000002,1.3616999999999999,1.4810000000000001,1.6123000000000001
2023-03-31,14996,34.143000000000001,1.3309,23471,1.0839000000000001,0.9153,1.3515999999999999,1.4958,1.5980000000000001
2023-04-28,14674,34.158999999999999,1.3344,23459,1.1019000000000001,0.89459999999999995,1.3552,1.5117,1.6176999999999999
2023-05-31,14994,34.764000000000003,1.3559000000000001,23490,1.0638000000000001,0.9143,1.3604000000000001,1.5468,1.6687000000000001
2023-06-30,15066,35.281999999999996,1.3524,23583,1.0909,0.89559999999999995,1.3242,1.5005999999999999,1.6327
2023-07-31,15080,34.107999999999997,1.3284,23689,1.1007,0.86950000000000005,1.3165,1.4871000000000001,1.6074999999999999
2023-08-31,15230,35.008000000000003,1.3521000000000001,24085,1.0839000000000001,0.88290000000000002,1.3546,1.5455000000000001,1.6806000000000001
2023-09-29,15460,36.570999999999998,1.3662000000000001,24305,1.0572999999999999,0.9153,1.3576999999999999,1.554,1.6673
2023-10-31,15885,36.104999999999997,1.3696999999999999,24565,1.0575000000000001,0.90959999999999996,1.3878999999999999,1.5774999999999999,1.7186999999999999
2023-11-30,15510,35.256,1.3373999999999999,24261,1.089,0.87490000000000001,1.3585,1.514,1.6251
2023-12-29,15399,34.256,1.3203,24269,1.1039000000000001,0.84140000000000004,1.3243,1.4681,1.5825
2024-01-31,15783,35.417999999999999,1.3378000000000001,24425,1.085,0.85970000000000002,1.3392999999999999,1.5162,1.6287
2024-02-29,15719,35.871000000000002,1.3463000000000001,24648,1.0800000000000001,0.88390000000000002,1.3577999999999999,1.5398000000000001,1.6444000000000001
2024-03-29,15857,36.347999999999999,1.3492999999999999,24791,1.079,0.90139999999999998,1.3540000000000001,1.5336000000000001,1.6720999999999999
2024-04-30,16259,37.167999999999999,1.3640000000000001,25335,1.0679000000000001,0.91769999999999996,1.3754999999999999,1.5415000000000001,1.6935
2024-05-31,16253,36.828000000000003,1.3512,25450,1.0848,0.90229999999999999,1.3628,1.5031000000000001,1.6277999999999999
2024-06-28,16375,36.759,1.3560000000000001,25455,1.0712999999999999,0.89880000000000004,1.3678999999999999,1.4993000000000001,1.6415999999999999
2024-07-31,16260,35.582999999999998,1.3379000000000001,25248,1.0809,0.88049999999999995,1.3808,1.5310999999999999,1.6823999999999999
2024-08-30,15455,34.042000000000002,1.3067,24875,1.1048,0.84960000000000002,1.3492,1.4782999999999999,1.6002000000000001
2024-09-30,15140,32.347999999999999,1.2829999999999999,24568,1.1148,0.84450000000000003,1.3507,1.4411,1.5690999999999999
2024-10-31,15698,33.826000000000001,1.3220000000000001,25280,1.0862000000000001,0.86529999999999996,1.3923000000000001,1.5226999999999999,1.6773
2024-11-29,15848,34.287999999999997,1.3394999999999999,25346,1.0577000000000001,0.88100000000000001,1.4006000000000001,1.5356000000000001,1.6901999999999999
2024-12-31,16132,34.356000000000002,1.367,25485,1.0348999999999999,0.90780000000000005,1.4390000000000001,1.6168,1.788
2025-01-31,16305,33.731000000000002,1.3568,25082,1.0362,0.91090000000000004,1.4540999999999999,1.6081000000000001,1.7749999999999999
2025-02-28,16596,34.262,1.3513999999999999,25557,1.0375000000000001,0.90310000000000001,1.4460999999999999,1.6107,1.7863
2025-03-31,16580,33.981999999999999,1.3439000000000001,25565,1.0811999999999999,0.88439999999999996,1.4376,1.6023000000000001,1.7636000000000001
2025-04-30,16603,33.368000000000002,1.3056000000000001,25970,1.1355999999999999,0.82230000000000003,1.381,1.5637000000000001,1.6859999999999999
2025-05-30,16327,32.868000000000002,1.2909999999999999,26022,1.1347,0.82240000000000002,1.3738999999999999,1.5548999999999999,1.677
2025-06-30,16238,32.485999999999997,1.2724,26116,1.1762999999999999,0.79420000000000002,1.3627,1.5215000000000001,1.6419999999999999
2025-07-31,16456,32.762999999999998,1.2982,26200,1.1423000000000001,0.81240000000000001,1.3848,1.5547,1.6960999999999999
2025-08-29,16500,32.335000000000001,1.284,26345,1.1686000000000001,0.80049999999999999,1.3741000000000001,1.5290999999999999,1.6969000000000001
2025-09-30,16665,32.447000000000003,1.2894000000000001,26425,1.1757,0.79469999999999996,1.3922000000000001,1.5106999999999999,1.7238
2025-10-31,16631,32.329999999999998,1.3009999999999999,26314,1.1536999999999999,0.80459999999999998,1.401,1.5279,1.7470000000000001
2025-11-28,16675,32.109999999999999,1.2967,26365,1.1597999999999999,0.80400000000000005,1.3976999999999999,1.5266,1.7436
2025-12-31,16680,31.495999999999999,1.2865,26293,1.1736,0.79339999999999999,1.3721000000000001,1.4987999999999999,1.7377
2026-01-30,16786,31.574000000000002,1.2703,25949,1.1851,0.77300000000000002,1.3613,1.4360999999999999,1.6607000000000001
2026-02-27,16787,31.045000000000002,1.2650999999999999,26058,1.1812,0.76929999999999998,1.3640000000000001,1.405,1.6673
2026-03-31,17041,32.631,1.2875000000000001,26341,1.1540999999999999,0.80110000000000003,1.3935,1.4523999999999999,1.7454000000000001
2026-04-30,17346,32.543999999999997,1.2739,26349,1.1726000000000001,0.78249999999999997,1.3612,1.3923000000000001,1.6975
2026-05-29,17881,32.503999999999998,1.2766,26313,1.1658999999999999,0.78100000000000003,1.3793,1.3918999999999999,1.6698999999999999
2026-06-30,17907,33.246000000000002,1.2945,26310,1.1414,0.80869999999999997,1.4208000000000001,1.4468000000000001,1.7626999999999999
2026-07-31,18022,33.436,1.2827999999999999,26296,1.1527000000000001,0.8075,1.4020999999999999,1.4246000000000001,1.7009000000000001
